system,dad_seed,history_id,xi1,y1,xi2_star,xi2_DAD,agree,J_star,J_DAD,regret
ieee9,101,21,2,2.9140018755120547,0,3,0,0.96,0.96,0.0
ieee9,101,22,2,1.2289219346799396,39,3,0,0.9690277777777778,0.9772916666666666,0.008263888888888737
ieee9,101,23,2,2.7009465112618023,0,3,0,0.96,0.96,0.0
ieee9,101,24,2,1.409458592251319,8,3,0,0.975625,1.0029166666666667,0.027291666666666714
ieee9,101,25,2,1.361817173309501,53,3,0,0.9792361111111111,0.9929861111111111,0.01375000000000004
ieee9,101,26,2,1.218998947529473,19,3,0,0.9740972222222223,0.9827083333333334,0.008611111111111125
ieee9,101,27,2,3.445774166390936,0,39,0,0.96,0.96,0.0
ieee9,101,28,2,1.4692641552466161,16,3,0,1.0025000000000002,0.98,-0.022500000000000187
ieee9,101,29,2,1.2814791918768333,39,3,0,0.9808333333333333,0.9979166666666667,0.01708333333333334
ieee9,101,30,2,1.1036127497994186,12,3,0,0.9683333333333334,0.9666666666666667,-0.0016666666666667052
ieee9,101,31,2,2.2635360807654874,0,3,0,0.96,0.96,0.0
ieee9,101,32,2,1.3084122484068765,0,3,0,0.9972916666666668,0.9756944444444445,-0.021597222222222268
ieee9,101,33,2,1.7911961192009733,53,3,0,0.9839583333333334,0.9866666666666667,0.0027083333333333126
ieee9,101,34,2,2.022750610450473,45,3,0,0.9633333333333334,0.96,-0.0033333333333334103
ieee9,101,35,2,1.8100179190969454,42,3,0,0.9868055555555554,0.9802777777777778,-0.006527777777777577
ieee9,101,36,2,1.7569095156439027,21,3,0,0.98875,0.9899999999999999,0.0012499999999998623
ieee9,101,37,2,1.0284926074567633,36,3,0,0.9620138888888888,0.9666666666666667,0.004652777777777839
ieee9,101,38,2,2.1787759315052937,0,3,0,0.96,0.96,0.0
ieee9,101,39,2,1.7947386558016905,45,3,0,1.0033333333333332,0.9948611111111111,-0.008472222222222103
ieee9,101,40,2,1.2275921121569053,39,3,0,0.978611111111111,0.97625,-0.002361111111111036
ieee9,101,41,2,1.155495406424888,40,3,0,0.9706944444444444,0.9679166666666665,-0.002777777777777879
ieee9,101,42,2,1.2514273126721638,39,3,0,0.9668055555555556,0.9774999999999999,0.01069444444444434
ieee9,101,43,2,1.3913561473944633,48,3,0,0.9797916666666667,0.9947916666666666,0.014999999999999902
ieee9,101,44,2,1.5963211366284054,25,3,0,0.96,0.9644444444444445,0.004444444444444584
ieee9,101,45,2,3.0529910925082104,0,3,0,0.96,0.96,0.0
ieee9,101,46,2,1.1858053446495584,27,3,0,0.9757638888888889,0.9720833333333333,-0.003680555555555576
ieee9,101,47,2,2.7462364070543464,0,3,0,0.96,0.96,0.0
ieee9,101,48,2,1.39482464999734,46,3,0,0.9839583333333333,0.975,-0.00895833333333329
ieee9,101,49,2,1.253023338830508,18,3,0,0.9720138888888888,0.9783333333333332,0.006319444444444322
ieee9,101,50,2,1.084061969634884,21,3,0,0.9733333333333333,0.9622916666666667,-0.011041666666666616
ieee9,101,51,2,3.3977229526975536,0,39,0,0.96,0.96,0.0
ieee9,101,52,2,1.5410758315908653,35,3,0,0.96,0.9608333333333333,0.0008333333333333526
ieee9,101,53,2,1.2073816486939748,9,3,0,0.962986111111111,0.9700000000000001,0.007013888888889097
ieee9,101,54,2,1.0821564379243493,39,3,0,0.9708333333333333,0.9674999999999999,-0.0033333333333334103
ieee9,101,55,2,2.2972088764581846,0,3,0,0.96,0.96,0.0
ieee9,101,56,2,1.187957935045449,12,3,0,0.9622916666666667,0.9652083333333333,0.0029166666666666785
ieee9,101,57,2,1.8378766345863975,27,3,0,0.9921527777777778,0.978611111111111,-0.013541666666666785
ieee9,101,58,2,2.118922979329655,0,3,0,0.96,0.96,0.0
ieee9,101,59,2,1.8657465605258854,1,3,0,0.9765277777777778,0.9770833333333334,0.0005555555555556424
ieee9,101,60,2,1.788157604974612,13,3,0,0.9927083333333333,0.9856944444444444,-0.007013888888888875
ieee9,101,61,2,1.234932464130881,18,3,0,0.9682638888888889,0.9805555555555555,0.01229166666666659
ieee9,101,62,2,2.2482792039883823,0,3,0,0.96,0.96,0.0
ieee9,101,63,2,1.8439060122304722,18,3,0,0.9929166666666666,0.985,-0.007916666666666572
ieee9,101,64,2,1.4429588045829227,30,3,0,0.995,0.985,-0.010000000000000009
ieee9,101,65,2,1.1169293914086211,12,3,0,0.9731249999999999,0.9666666666666667,-0.006458333333333233
ieee9,101,66,2,1.4051803551913642,26,3,0,0.9872916666666667,0.9897916666666666,0.0024999999999999467
ieee9,101,67,2,1.1625829985554095,36,3,0,0.9758333333333334,0.9760416666666666,0.00020833333333314386
ieee9,101,68,2,1.452443022925236,17,3,0,1.0114583333333333,0.985,-0.02645833333333336
ieee9,101,69,2,2.9723033137795074,0,3,0,0.96,0.96,0.0
ieee9,101,70,2,0.9758183469949855,27,3,0,0.9668749999999999,0.96,-0.0068749999999999645
ieee9,101,71,2,2.7151464470650364,0,3,0,0.96,0.96,0.0
ieee9,101,72,2,1.504793638798938,12,3,0,0.965,0.965,0.0
ieee9,101,73,2,1.3808405752634896,12,3,0,0.9947916666666666,0.9772916666666666,-0.01750000000000007
ieee9,101,74,2,1.1035756031149333,21,3,0,0.9727083333333333,0.9633333333333333,-0.009375000000000022
ieee9,101,75,2,3.499012212251435,0,3,0,0.96,0.96,0.0
ieee9,101,76,2,1.6204340505372394,1,3,0,0.9647222222222221,0.9656944444444445,0.0009722222222223742
ieee9,101,77,2,1.2866093925447473,39,3,0,0.9764583333333334,0.9835416666666665,0.007083333333333108
ieee9,101,78,2,1.1642171735519493,21,3,0,0.9716666666666667,0.9654166666666666,-0.006250000000000089
ieee9,101,79,2,2.1665526735625824,0,3,0,0.96,0.96,0.0
ieee9,101,80,2,1.302843970663473,30,3,0,0.9783333333333334,0.9683333333333333,-0.01000000000000012
ieee9,101,81,2,1.8825158361872711,4,3,0,0.9738194444444442,0.9765277777777778,0.0027083333333335347
ieee9,101,82,2,1.9655783421718043,12,3,0,0.9654166666666667,0.9661111111111111,0.000694444444444442
ieee9,101,83,2,1.7090711621598604,12,3,0,0.9726388888888889,0.9758333333333334,0.0031944444444444997
ieee9,101,84,2,1.7880922456770387,39,3,0,0.992638888888889,0.9845833333333333,-0.008055555555555705
ieee9,101,85,2,1.0963188299310966,36,3,0,0.9679861111111111,0.9732638888888889,0.005277777777777826
ieee9,101,86,2,2.1256517331609,0,3,0,0.96,0.96,0.0
ieee9,101,87,2,1.623037000767576,4,3,0,0.961736111111111,0.969861111111111,0.008124999999999938
ieee9,101,88,2,1.2906082326337922,53,3,0,0.9841666666666667,0.9760416666666667,-0.008125000000000049
ieee9,101,89,2,1.3175300789938469,12,3,0,0.9891666666666667,0.9810416666666666,-0.00812500000000016
ieee9,101,90,2,1.2959371030380284,48,3,0,0.9706250000000001,0.9789583333333333,0.008333333333333193
ieee9,101,91,2,1.249039285692966,9,3,0,0.9827083333333334,0.9714583333333332,-0.011250000000000204
ieee9,101,92,2,1.4311861571579192,26,3,0,0.969375,0.985,0.015625
ieee9,101,93,2,2.8310587616965357,0,3,0,0.96,0.96,0.0
ieee9,101,94,2,1.190582714159654,39,3,0,0.965763888888889,0.9731249999999999,0.0073611111111109295
ieee9,101,95,2,2.810937852723955,0,3,0,0.96,0.96,0.0
ieee9,101,96,2,1.3162323885708689,30,3,0,0.995625,0.9974999999999999,0.00187499999999996
ieee9,101,97,2,1.3720568016107664,21,3,0,0.985,0.9747916666666666,-0.010208333333333375
ieee9,101,98,2,1.0372550815485817,4,3,0,0.9635416666666666,0.9683333333333334,0.0047916666666667496
ieee9,101,99,2,3.5207617918002843,0,3,0,0.96,0.96,0.0
ieee9,101,0,3,4.697073336205088,0,12,0,0.96,0.96,0.0
ieee9,101,1,3,6.509264798166891,27,12,0,0.98,0.9729166666666668,-0.007083333333333219
ieee9,101,2,3,6.026189899630719,0,12,0,0.96,0.96,0.0
ieee9,101,3,3,5.122490240412857,0,12,0,0.96,0.96,0.0
ieee9,101,4,3,6.851431878971717,0,12,0,0.96,0.9602777777777778,0.0002777777777778212
ieee9,101,5,3,4.329174005974384,0,12,0,0.96,0.96,0.0
ieee9,101,6,3,5.056029105839516,0,12,0,0.96,0.96,0.0
ieee9,101,7,3,11.585566040825308,0,17,0,1.2,1.2,0.0
ieee9,101,8,3,5.874216315989746,0,12,0,0.96,0.96,0.0
ieee9,101,9,3,3.4915363906341006,0,12,0,0.96,0.96,0.0
ieee9,101,10,3,7.835199015070206,0,17,0,0.96,0.96,0.0
ieee9,101,11,3,3.5527995663936935,0,12,0,0.96,0.96,0.0
ieee9,101,12,3,5.708301234462459,0,12,0,0.96,0.96,0.0
ieee9,101,13,3,3.9992670007295077,0,12,0,0.96,0.96,0.0
ieee9,101,14,3,5.5105363451469245,0,12,0,0.96,0.96,0.0
ieee9,101,15,3,4.538356067510577,0,12,0,0.96,0.96,0.0
ieee9,101,16,3,4.258450207725412,0,12,0,0.96,0.96,0.0
ieee9,101,17,3,6.805613737359224,27,12,0,0.969861111111111,0.9618055555555557,-0.00805555555555526
ieee9,101,18,3,5.126934532062998,0,12,0,0.96,0.96,0.0
ieee9,101,19,3,6.897907092871124,0,12,0,0.9606944444444444,0.96,-0.000694444444444442
ieee9,101,20,3,8.817887729744475,26,12,0,0.9668055555555556,0.9677777777777777,0.0009722222222221522
ieee9,101,21,3,9.733765651008277,22,17,0,1.1897916666666666,1.1900000000000002,0.00020833333333358794
ieee9,101,22,3,7.018313009299467,0,12,0,0.96,0.96,0.0
ieee9,101,23,3,4.470983840384221,0,12,0,0.96,0.96,0.0
ieee9,101,24,3,4.600166714042186,0,12,0,0.96,0.96,0.0
ieee9,101,25,3,6.337471373174407,0,12,0,0.9604166666666666,0.96,-0.0004166666666666208
ieee9,101,26,3,6.090514870890052,0,12,0,0.96,0.96,0.0
ieee9,101,27,3,4.949629594675447,0,12,0,0.96,0.96,0.0
ieee9,101,28,3,6.818487168563163,18,12,0,0.9688888888888888,0.9605555555555556,-0.008333333333333193
ieee9,101,29,3,4.331708232802734,0,12,0,0.96,0.96,0.0
ieee9,101,30,3,5.054346186196176,0,12,0,0.96,0.96,0.0
ieee9,101,31,3,11.447793211378483,0,17,0,1.2,1.2,0.0
ieee9,101,32,3,5.778982026119078,0,12,0,0.96,0.96,0.0
ieee9,101,33,3,3.6700727293865003,0,12,0,0.96,0.96,0.0
ieee9,101,34,3,7.652242614775557,0,12,0,0.96,0.96,0.0
ieee9,101,35,3,3.6034270413519947,0,12,0,0.96,0.96,0.0
ieee9,101,36,3,5.896701126520702,0,12,0,0.96,0.96,0.0
ieee9,101,37,3,3.9291142965469135,0,12,0,0.96,0.96,0.0
ieee9,101,38,3,5.485689185941027,0,12,0,0.96,0.96,0.0
ieee9,101,39,3,4.387627824408269,0,12,0,0.96,0.96,0.0
ieee9,101,40,3,4.277174178776712,0,12,0,0.96,0.96,0.0
ieee9,101,41,3,6.8434219344121665,0,12,0,0.9652777777777777,0.9602777777777778,-0.004999999999999893
ieee9,101,42,3,5.31766279274014,0,12,0,0.96,0.96,0.0
ieee9,101,43,3,7.10372063620749,0,12,0,0.96,0.96,0.0
ieee9,101,44,3,8.893584138373189,1,12,0,0.9616666666666666,0.9619444444444444,0.0002777777777778212
ieee9,101,45,3,9.758585505445076,40,17,0,1.191875,1.2,0.008124999999999938
ieee9,101,46,3,6.995091781264236,0,12,0,0.96,0.96,0.0
ieee9,101,47,3,4.436512740502517,0,12,0,0.96,0.96,0.0
ieee9,101,48,3,4.8341147761364205,0,12,0,0.96,0.96,0.0
ieee9,101,49,3,6.43301790307895,27,12,0,0.9631944444444445,0.96375,0.0005555555555555314
ieee9,101,50,3,6.037187724367502,0,12,0,0.96,0.96,0.0
ieee9,101,51,3,5.149628213612485,0,12,0,0.96,0.96,0.0
ieee9,101,52,3,6.842121126419434,7,12,0,0.96,0.96,0.0
ieee9,101,53,3,4.31424328368832,0,12,0,0.96,0.96,0.0
ieee9,101,54,3,5.018862479032698,0,12,0,0.96,0.96,0.0
ieee9,101,55,3,11.54197097731899,0,17,0,1.2,1.2,0.0
ieee9,101,56,3,5.842961073729512,0,12,0,0.96,0.96,0.0
ieee9,101,57,3,3.6874192472097604,0,12,0,0.96,0.96,0.0
ieee9,101,58,3,7.7025930368532505,0,12,0,0.96,0.96,0.0
ieee9,101,59,3,3.6881287300214494,0,12,0,0.96,0.96,0.0
ieee9,101,60,3,5.61857823228915,0,12,0,0.96,0.96,0.0
ieee9,101,61,3,3.937509129067893,0,12,0,0.96,0.96,0.0
ieee9,101,62,3,5.3364525488586425,0,12,0,0.96,0.96,0.0
ieee9,101,63,3,4.415118606663059,0,12,0,0.96,0.96,0.0
ieee9,101,64,3,4.256635148954602,0,12,0,0.96,0.96,0.0
ieee9,101,65,3,6.742217972424461,9,12,0,0.9733333333333333,0.9677777777777777,-0.005555555555555536
ieee9,101,66,3,5.209749414912698,0,12,0,0.96,0.96,0.0
ieee9,101,67,3,7.064631171548333,0,12,0,0.96,0.96,0.0
ieee9,101,68,3,8.777735319769873,20,12,0,0.9803472222222224,0.9832638888888888,0.0029166666666664565
ieee9,101,69,3,9.762779035221376,50,17,0,1.1849999999999998,1.1897916666666666,0.0047916666666667496
ieee9,101,70,3,7.261294234396458,0,12,0,0.96,0.96,0.0
ieee9,101,71,3,4.485735301274829,0,12,0,0.96,0.96,0.0
ieee9,101,72,3,4.582468956061924,0,12,0,0.96,0.96,0.0
ieee9,101,73,3,6.4012657388716105,4,12,0,0.96,0.96,0.0
ieee9,101,74,3,6.132574429669862,0,12,0,0.96,0.96,0.0
ieee9,101,75,3,5.057708218998587,0,12,0,0.96,0.96,0.0
ieee9,101,76,3,6.8316025407274354,7,12,0,0.96,0.9606944444444444,0.000694444444444442
ieee9,101,77,3,4.388829976537394,0,12,0,0.96,0.96,0.0
ieee9,101,78,3,5.000110309955649,0,12,0,0.96,0.96,0.0
ieee9,101,79,3,11.490632771195504,0,17,0,1.2,1.2,0.0
ieee9,101,80,3,5.724296007303491,0,12,0,0.96,0.96,0.0
ieee9,101,81,3,3.556469092562262,0,12,0,0.96,0.96,0.0
ieee9,101,82,3,7.776982975320509,0,12,0,0.96,0.96,0.0
ieee9,101,83,3,3.471409148758555,0,12,0,0.96,0.96,0.0
ieee9,101,84,3,5.765312831456635,0,12,0,0.96,0.96,0.0
ieee9,101,85,3,3.887035758729064,0,12,0,0.96,0.96,0.0
ieee9,101,86,3,5.252337071015889,0,12,0,0.96,0.96,0.0
ieee9,101,87,3,4.532188379304058,0,12,0,0.96,0.96,0.0
ieee9,101,88,3,4.290904540891141,0,12,0,0.96,0.96,0.0
ieee9,101,89,3,6.729154110362022,36,12,0,0.9733333333333333,0.9655555555555555,-0.007777777777777772
ieee9,101,90,3,5.291152091588865,0,12,0,0.96,0.96,0.0
ieee9,101,91,3,6.980616480083126,0,12,0,0.96,0.96,0.0
ieee9,101,92,3,9.010060908722668,1,12,0,0.9611805555555555,0.9602083333333332,-0.0009722222222222632
ieee9,101,93,3,9.713151145990944,50,17,0,1.1900000000000002,1.179375,-0.010625000000000107
ieee9,101,94,3,7.0982857505385955,0,12,0,0.96,0.96,0.0
ieee9,101,95,3,4.5129971699562725,0,12,0,0.96,0.96,0.0
ieee9,101,96,3,4.597255429184258,0,12,0,0.96,0.96,0.0
ieee9,101,97,3,6.471197186727196,27,12,0,0.9633333333333333,0.9698611111111112,0.00652777777777791
ieee9,101,98,3,6.136989495302195,0,12,0,0.96,0.96,0.0
ieee9,101,99,3,4.933671641153014,0,12,0,0.96,0.96,0.0
ieee9,101,0,4,2.5265227087060715,6,29,0,0.9790277777777777,0.9838194444444444,0.0047916666666666385
ieee9,101,1,4,1.734337985516996,3,36,0,0.9647222222222221,0.9670833333333334,0.002361111111111258
ieee9,101,2,4,2.1048313387058886,39,12,0,0.9832638888888887,0.9689583333333333,-0.01430555555555546
ieee9,101,3,4,2.2033759676264126,11,12,0,0.9760416666666666,0.9739583333333334,-0.002083333333333215
ieee9,101,4,4,3.1120442472364944,0,17,0,0.96,0.96,0.0
ieee9,101,5,4,1.7981843990707604,47,12,0,0.9622222222222222,0.9654166666666666,0.0031944444444443887
ieee9,101,6,4,2.447963238071393,6,29,0,0.9954166666666667,0.9993055555555556,0.0038888888888888307
ieee9,101,7,4,3.6215220051484263,0,17,0,0.96,0.96,0.0
ieee9,101,8,4,1.837499123497025,12,12,1,0.9640277777777776,0.9640277777777776,0.0
ieee9,101,9,4,1.924272099975624,8,12,0,0.965,0.975,0.010000000000000009
ieee9,101,10,4,1.7298508130399382,30,36,0,0.9633333333333333,0.9628472222222223,-0.00048611111111096506
ieee9,101,11,4,1.5132047953493253,0,36,0,0.96,0.96,0.0
ieee9,101,12,4,1.7057926254297033,48,36,0,0.9616666666666666,0.9636111111111111,0.0019444444444445264
ieee9,101,13,4,1.8664670446346456,12,12,1,0.9616666666666666,0.9616666666666666,0.0
ieee9,101,14,4,2.2421869337329,11,12,0,0.9744444444444444,0.9769444444444444,0.0024999999999999467
ieee9,101,15,4,1.5366873900892095,2,36,0,0.96,0.96,0.0
ieee9,101,16,4,1.5183788462776815,1,36,0,0.96,0.9601388888888889,0.0001388888888889106
ieee9,101,17,4,2.1886828389534974,28,12,0,0.968125,0.9718055555555556,0.003680555555555576
ieee9,101,18,4,2.0745120818330136,27,12,0,0.9742361111111112,0.9822222222222222,0.007986111111111027
ieee9,101,19,4,2.1397401360028843,6,12,0,0.9638888888888889,0.9747222222222222,0.01083333333333325
ieee9,101,20,4,2.651001383319255,1,36,0,0.960625,0.9608333333333333,0.0002083333333333659
ieee9,101,21,4,2.1799339616794633,15,12,0,0.9752777777777778,0.9716666666666666,-0.0036111111111112315
ieee9,101,22,4,1.8746771080233433,3,12,0,0.9648611111111111,0.96,-0.004861111111111094
ieee9,101,23,4,2.293666557465188,20,12,0,0.9743749999999999,0.9784722222222223,0.004097222222222419
ieee9,101,24,4,2.5729006040187463,36,29,0,0.9770138888888887,0.9686805555555557,-0.008333333333333082
ieee9,101,25,4,1.6093414678797617,3,36,0,0.96,0.9611805555555555,0.001180555555555518
ieee9,101,26,4,2.072713689653659,9,12,0,0.9704166666666666,0.9709722222222221,0.0005555555555555314
ieee9,101,27,4,2.1947411485196904,46,12,0,0.961875,0.9677083333333333,0.005833333333333246
ieee9,101,28,4,3.028741715799736,0,12,0,0.96,0.96,0.0
ieee9,101,29,4,1.783675578469925,44,12,0,0.9642361111111111,0.9666666666666667,0.0024305555555556024
ieee9,101,30,4,2.3787244341662355,30,29,0,0.9902083333333334,1.003263888888889,0.013055555555555598
ieee9,101,31,4,3.5488317525331445,0,17,0,0.96,0.96,0.0
ieee9,101,32,4,1.7932192293236815,35,12,0,0.9631944444444445,0.965,0.0018055555555555047
ieee9,101,33,4,1.95121411795134,3,12,0,0.96,0.98,0.020000000000000018
ieee9,101,34,4,1.6283356718668323,3,36,0,0.9600694444444443,0.9604166666666666,0.0003472222222222765
ieee9,101,35,4,1.6121237757226334,7,36,0,0.96,0.9604166666666666,0.0004166666666666208
ieee9,101,36,4,1.829038611199206,9,12,0,0.9648611111111111,0.9647222222222221,-0.0001388888888889106
ieee9,101,37,4,1.851658492050076,3,12,0,0.9649999999999999,0.9638888888888889,-0.0011111111111109517
ieee9,101,38,4,2.2970048154276967,30,29,0,0.9777777777777779,0.9803472222222224,0.002569444444444513
ieee9,101,39,4,1.6134770013932607,7,36,0,0.96,0.96375,0.003750000000000031
ieee9,101,40,4,1.5132226778580766,0,36,0,0.9602083333333334,0.96125,0.0010416666666666075
ieee9,101,41,4,2.128818288729203,27,12,0,0.9699305555555555,0.9811111111111112,0.011180555555555638
ieee9,101,42,4,2.1039982905345953,46,12,0,0.977986111111111,0.9876388888888888,0.009652777777777843
ieee9,101,43,4,2.101371589941981,28,12,0,0.9782638888888888,0.9827777777777778,0.004513888888888928
ieee9,101,44,4,2.716157798605364,0,12,0,0.96,0.960625,0.0006249999999999867
ieee9,101,45,4,2.196613067797348,48,12,0,0.9756944444444445,0.9690277777777778,-0.00666666666666671
ieee9,101,46,4,1.8318929156210642,3,12,0,0.9701388888888888,0.9649999999999999,-0.005138888888888915
ieee9,101,47,4,2.3886029111127804,14,29,0,0.9931944444444444,0.9979166666666667,0.004722222222222294
ieee9,101,48,4,2.4917849998115957,39,29,0,0.9868750000000001,1.0018055555555554,0.014930555555555336
ieee9,101,49,4,1.648270346221012,48,36,0,0.9615972222222222,0.9674305555555556,0.005833333333333357
ieee9,101,50,4,2.1546066815466083,28,12,0,0.9705555555555555,0.9769444444444444,0.006388888888888888
ieee9,101,51,4,2.152124060872326,44,12,0,0.9754166666666667,0.9774305555555555,0.0020138888888887596
ieee9,101,52,4,3.077904988719438,0,17,0,0.96,0.96,0.0
ieee9,101,53,4,1.8731399530138948,12,12,1,0.9697222222222223,0.9697222222222223,0.0
ieee9,101,54,4,2.5789573001321906,3,29,0,0.9700000000000001,0.9697222222222223,-0.0002777777777778212
ieee9,101,55,4,3.580891845093565,0,17,0,0.96,0.96,0.0
ieee9,101,56,4,1.7460956688610758,26,12,0,0.9645138888888889,0.9649999999999999,0.00048611111111096506
ieee9,101,57,4,1.9458342426450848,19,12,0,0.9679166666666666,0.965,-0.0029166666666666785
ieee9,101,58,4,1.7051394864451037,8,36,0,0.9624305555555556,0.9636805555555554,0.0012499999999998623
ieee9,101,59,4,1.5835045029714836,3,36,0,0.9616666666666666,0.9603472222222221,-0.0013194444444444287
ieee9,101,60,4,1.8215564210676356,39,12,0,0.961875,0.9666666666666667,0.0047916666666666385
ieee9,101,61,4,1.9088820448239738,48,12,0,0.9650694444444445,0.965,-6.944444444456632e-05
ieee9,101,62,4,2.1377339053953235,46,12,0,0.9777777777777779,0.97625,-0.0015277777777779056
ieee9,101,63,4,1.655322937551749,10,36,0,0.9613194444444444,0.9627083333333332,0.001388888888888773
ieee9,101,64,4,1.5094965557898128,0,36,0,0.9600694444444443,0.9601388888888889,6.944444444456632e-05
ieee9,101,65,4,2.2113616764937603,39,12,0,0.9773611111111111,0.9701388888888888,-0.007222222222222352
ieee9,101,66,4,2.0848371004017583,36,12,0,0.9765277777777778,0.9720833333333334,-0.004444444444444362
ieee9,101,67,4,1.9674723968971493,48,12,0,0.9700000000000001,0.9700000000000001,0.0
ieee9,101,68,4,2.6614438523162667,0,29,0,0.965,0.96,-0.0050000000000000044
ieee9,101,69,4,2.229850781076825,47,12,0,0.9806944444444445,0.9712500000000001,-0.009444444444444478
ieee9,101,70,4,1.8563309151936465,53,12,0,0.9622916666666667,0.9700000000000001,0.007708333333333428
ieee9,101,71,4,2.251877927014618,10,12,0,0.9801388888888889,0.9745833333333334,-0.005555555555555536
ieee9,101,72,4,2.506992920942861,32,29,0,0.9856944444444444,0.9891666666666667,0.003472222222222321
ieee9,101,73,4,1.5787132698950086,6,36,0,0.96,0.9609027777777778,0.0009027777777778079
ieee9,101,74,4,2.0504117021422146,17,12,0,0.975,0.9706944444444444,-0.0043055555555555625
ieee9,101,75,4,2.1213166724911474,42,12,0,0.984375,0.9855555555555555,0.001180555555555518
ieee9,101,76,4,3.1595438448791007,0,17,0,0.96,0.96,0.0
ieee9,101,77,4,1.810131117690473,0,12,0,0.9641666666666667,0.970625,0.006458333333333233
ieee9,101,78,4,2.3911104255014397,48,29,0,0.9882638888888889,0.995,0.006736111111111054
ieee9,101,79,4,3.6358059141314727,0,17,0,0.96,0.96,0.0
ieee9,101,80,4,1.7655316914732737,39,12,0,0.9635416666666666,0.9601388888888889,-0.0034027777777777546
ieee9,101,81,4,2.0105897393908023,26,12,0,0.965,0.965,0.0
ieee9,101,82,4,1.568938874659259,2,36,0,0.96,0.9601388888888889,0.0001388888888889106
ieee9,101,83,4,1.6406231645232792,27,36,0,0.9622222222222222,0.9626388888888888,0.0004166666666666208
ieee9,101,84,4,1.8653283550800392,39,12,0,0.9722222222222223,0.9616666666666666,-0.010555555555555762
ieee9,101,85,4,1.9300172174106054,26,12,0,0.975,0.98,0.0050000000000000044
ieee9,101,86,4,2.2360032460735564,1,12,0,0.9668749999999999,0.9748611111111112,0.00798611111111125
ieee9,101,87,4,1.468480964911418,0,36,0,0.96,0.96,0.0
ieee9,101,88,4,1.6019536929162526,7,36,0,0.96,0.9614583333333333,0.0014583333333333393
ieee9,101,89,4,2.0854529236431945,5,12,0,0.9759027777777777,0.9627777777777777,-0.013124999999999942
ieee9,101,90,4,2.0408115838777876,45,12,0,0.97625,0.9658333333333333,-0.01041666666666663
ieee9,101,91,4,2.035129348279038,30,12,0,0.9700000000000001,0.991111111111111,0.02111111111111097
