Time,Frequency_dev,Power_dev
3.8,0.0002119439255089285,-0.3854823303222661
3.808333333333333,0.00021145232091647893,-0.3825389099121095
3.8166666666666664,0.0002109525708737812,-0.3797395324707029
3.8249999999999997,0.0002104451651502075,-0.3770890808105474
3.8333333333333335,0.00020993074713354087,-0.3745938110351563
3.841666666666667,0.00020940965377498456,-0.3722520446777349
3.85,0.0002088826774014974,-0.37006317138671907
3.8583333333333334,0.00020835006149466854,-0.36804016113281257
3.8666666666666667,0.00020781257146596893,-0.36617614746093796
3.875,0.00020727065019025018,-0.3644886779785157
3.8833333333333333,0.00020672497965348527,-0.36296752929687504
3.8916666666666666,0.00020617611292706716,-0.3616200256347657
3.9,0.00020562454005194412,-0.3604598999023443
3.908333333333333,0.00020507104206921373,-0.3594670104980473
3.9166666666666665,0.00020451626770784379,-0.35864822387695305
3.925,0.00020396057909520036,-0.358009490966797
3.933333333333333,0.00020340471977486833,-0.3575724792480468
3.9416666666666664,0.0002028493405593832,-0.3572940063476562
3.9499999999999997,0.00020229496370645502,-0.35720504760742156
3.9583333333333335,0.0002017423447909592,-0.3573060607910161
3.966666666666667,0.0002011919552990213,-0.3575842285156252
3.975,0.00020064436234088607,-0.3580529785156248
3.9833333333333334,0.00020010059992914798,-0.35869750976562553
3.9916666666666667,0.00019956094889916022,-0.35953628540039073
4.0,0.00019902617578064299,-0.3605548095703126
4.008333333333333,0.00019849669857595668,-0.36175811767578114
4.016666666666667,0.00019797332311440963,-0.3631489562988284
4.025,0.00019745670199044314,-0.3647087097167967
4.033333333333333,0.00019694726313127995,-0.36645034790039066
4.041666666666667,0.00019644578733678508,-0.368361358642578
4.05,0.00019595272171427222,-0.3704519653320313
4.058333333333334,0.00019546858010711764,-0.3727122497558595
4.066666666666666,0.00019499426944240267,-0.37514556884765593
4.075,0.00019452986138491,-0.3777412414550785
4.083333333333333,0.0001940762579958085,-0.3804936218261723
4.091666666666667,0.0001936339432399925,-0.38342071533203104
4.1,0.00019320346256142815,-0.38648559570312546
4.108333333333333,0.0001927852390832201,-0.3897099304199223
4.116666666666666,0.00019237973031732342,-0.39307556152343803
4.125,0.00019198748876463664,-0.39659774780273427
4.133333333333333,0.00019160898212239037,-0.4002478027343752
4.141666666666667,0.0001912446242230862,-0.4040242004394532
4.15,0.00019089477741207213,-0.40793212890624986
4.158333333333333,0.00019055995750916284,-0.411974487304688
4.166666666666667,0.00019024058271016668,-0.41611816406250046
4.175,0.0001899368444738698,-0.420381011962891
4.183333333333334,0.00018964932623175722,-0.42474578857421896
4.191666666666666,0.00018937821711315314,-0.4292094421386716
4.2,0.00018912384709326343,-0.4337713623046877
4.208333333333333,0.00018888635923997813,-0.43841232299804656
4.216666666666667,0.00018866621761560648,-0.4431463623046872
4.225,0.00018846365606820743,-0.44793731689453153
4.233333333333333,0.0001882786164359452,-0.45280380249023455
4.241666666666666,0.00018811159953142947,-0.45773284912109347
4.25,0.00018796268453987025,-0.4627188110351561
4.258333333333333,0.00018783202526857323,-0.4677413940429691
4.266666666666667,0.0001877196162702983,-0.47282089233398406
4.275,0.00018762577562767582,-0.4779096984863278
4.283333333333333,0.00018755019869571622,-0.4830532836914063
4.291666666666667,0.00018749322011411934,-0.48819442749023434
4.3,0.0001874547927439053,-0.4933630371093747
4.308333333333334,0.00018743498687284448,-0.49852890014648477
4.316666666666666,0.00018743364703885146,-0.5036816406250004
4.325,0.0001874506457581207,-0.5088404846191406
4.333333333333333,0.00018748604952680003,-0.5139758300781248
4.341666666666667,0.0001875397383535752,-0.5190829467773437
4.35,0.00018761137294270606,-0.5241546630859375
4.358333333333333,0.00018770092389857728,-0.5291795349121093
4.366666666666666,0.00018780813519374666,-0.5341777038574218
4.375,0.00018793295751753746,-0.5391052246093748
4.383333333333333,0.0001880748764649864,-0.5439724731445317
4.391666666666667,0.00018823381224581688,-0.5487690734863282
4.4,0.00018840926432888165,-0.553493041992188
4.408333333333333,0.00018860107924767517,-0.5581370544433595
4.416666666666667,0.0001888088594679498,-0.5626867675781249
4.425,0.0001890322488151649,-0.5671473693847657
