method,theta_test_id,rollout_id,u_ctrl,u_req_true,excess_control,safe_total,runtime_s,exact_tie_count,near_tie_count,average_co_tied_actions,sequence,y_obs
fixed,12,236,0.7,0.6,0.09999999999999998,True,0.00012074410915374756,0,0,nan,18 19 25,3.810911819 2.456621212 2.6436454
fixed,13,237,0.9,0.45,0.45,True,0.00011965911835432053,0,0,nan,18 19 25,3.411637839 2.22528875 2.44533064
fixed,14,238,0.9,0.3,0.6000000000000001,True,0.00012116995640099049,0,0,nan,18 19 25,5.040931681 3.265406642 3.281167179
fixed,15,239,1.0,0.2,0.8,True,0.00012185494415462017,0,0,nan,18 19 25,3.584396759 2.452385474 3.861174143
fixed,0,240,1.0,0.1,0.9,True,0.00013011600822210312,0,0,nan,18 19 25,3.165148893 4.159549338 2.009257869
fixed,1,241,0.8,0.1,0.7000000000000001,True,0.00012712785974144936,0,0,nan,18 19 25,4.606820258 7.024423461 2.529241805
fixed,2,242,0.9,0.3,0.6000000000000001,True,0.00012598210014402866,0,0,nan,18 19 25,3.675492601 4.251950876 1.646864541
fixed,3,243,0.9,0.5,0.4,True,0.0001252531073987484,0,0,nan,18 19 25,6.926949016 4.667608497 2.326485558
fixed,4,244,0.6,0.4,0.19999999999999996,True,0.00012832414358854294,0,0,nan,18 19 25,2.974647816 2.165851477 1.387584301
fixed,5,245,0.6,0.25,0.35,True,0.0001271448563784361,0,0,nan,18 19 25,6.5357323 2.527028009 1.790321316
fixed,6,246,0.7,0.6,0.09999999999999998,True,0.00012570107355713844,0,0,nan,18 19 25,3.40467625 2.982890181 1.919196767
fixed,7,247,1.0,0.6,0.4,True,0.00014145788736641407,0,0,nan,18 19 25,4.728538554 6.179568994 1.707826462
fixed,8,248,0.6,0.1,0.5,True,0.00013380893506109715,0,0,nan,18 19 25,6.234461395 2.589967564 1.870747258
fixed,9,249,0.8,0.35,0.45000000000000007,True,0.00012424099259078503,0,0,nan,18 19 25,7.467091914 2.633455802 2.264992236
fixed,10,250,1.0,0.15,0.85,True,0.00011853897012770176,0,0,nan,18 19 25,3.638070321 4.838991573 1.856455484
fixed,11,251,1.0,0.1,0.9,True,0.00012255506590008736,0,0,nan,18 19 25,3.261860719 3.601387884 3.549666388
fixed,12,252,0.7,0.6,0.09999999999999998,True,0.0001224230509251356,0,0,nan,18 19 25,3.973280252 2.447000235 2.616558275
fixed,13,253,0.9,0.45,0.45,True,0.00012242700904607773,0,0,nan,18 19 25,3.397586645 2.401019753 2.454074008
fixed,14,254,0.9,0.3,0.6000000000000001,True,0.00013580708764493465,0,0,nan,18 19 25,4.963379518 3.264017802 3.210043816
fixed,15,255,1.0,0.2,0.8,True,0.00012472504749894142,0,0,nan,18 19 25,3.414191085 2.440009752 3.92695401
fixed,0,256,1.0,0.1,0.9,True,0.0001301029697060585,0,0,nan,18 19 25,3.357150068 4.071215196 1.995687918
fixed,1,257,0.8,0.1,0.7000000000000001,True,0.00013093603774905205,0,0,nan,18 19 25,4.586067067 7.008091261 2.614538537
fixed,2,258,0.9,0.3,0.6000000000000001,True,0.0001288971398025751,0,0,nan,18 19 25,3.720513789 4.392820725 1.554050821
fixed,3,259,0.9,0.5,0.4,True,0.00012411782518029213,0,0,nan,18 19 25,6.801393197 4.676051522 2.256007387
fixed,4,260,0.8,0.4,0.4,True,0.0001235960517078638,0,0,nan,18 19 25,2.90416182 2.27394827 1.552293552
fixed,5,261,0.6,0.25,0.35,True,0.00013078912161290646,0,0,nan,18 19 25,6.573647404 2.163968836 1.652201573
fixed,6,262,0.7,0.6,0.09999999999999998,True,0.0001242759171873331,0,0,nan,18 19 25,3.628594745 2.956376796 1.999928034
fixed,7,263,1.0,0.6,0.4,True,0.00012285704724490643,0,0,nan,18 19 25,4.798636935 6.36909879 1.584535711
fixed,8,264,0.6,0.1,0.5,True,0.0001265890896320343,0,0,nan,18 19 25,6.106627151 2.564152241 1.776838828
fixed,9,265,0.8,0.35,0.45000000000000007,True,0.00014201481826603413,0,0,nan,18 19 25,7.26772339 2.669308547 2.194608895
fixed,10,266,1.0,0.15,0.85,True,0.00013347179628908634,0,0,nan,18 19 25,3.562678308 4.959660672 1.789759527
fixed,11,267,1.0,0.1,0.9,True,0.00013777101412415504,0,0,nan,18 19 25,3.29926098 3.430273256 3.773698007
fixed,12,268,0.6,0.6,0.0,True,0.0001505638938397169,0,0,nan,18 19 25,3.767426143 2.499200977 2.557649075
fixed,13,269,0.9,0.45,0.45,True,0.00013804598711431026,0,0,nan,18 19 25,3.425092485 2.175034391 2.385859089
fixed,14,270,0.9,0.3,0.6000000000000001,True,0.0001326149795204401,0,0,nan,18 19 25,4.896791034 3.345498366 3.081498079
